"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2020","9,646.50","9,646.50","9,661.48","9,604.00","1.35K","0.00%"
"06/29/2020","9,646.50","9,646.50","9,664.48","9,592.00","0.90K","0.00%"
"06/26/2020","9,646.50","9,638.00","9,654.97","9,579.00","1.35K","0.09%"
"06/25/2020","9,638.00","9,638.00","9,647.97","9,579.00","1.25K","0.00%"
"06/24/2020","9,638.00","9,627.50","9,638.97","9,555.00","0.88K","0.11%"
"06/23/2020","9,627.50","9,545.00","9,633.97","9,535.00","0.78K","0.86%"
"06/22/2020","9,545.00","9,575.00","9,639.36","9,537.00","0.04K","-0.76%"
"06/19/2020","9,618.00","9,618.00","9,618.97","9,517.50","1.30K","0.09%"
"06/18/2020","9,609.44","9,616.00","9,619.94","9,527.00","1.28K","-0.07%"
"06/17/2020","9,616.00","9,608.50","9,616.97","9,514.50","1.32K","0.08%"
"06/16/2020","9,608.50","9,608.50","9,609.47","9,512.00","1.12K","0.00%"
"06/15/2020","9,608.50","9,605.00","9,610.44","9,501.00","0.86K","0.04%"
"06/12/2020","9,605.00","9,595.50","9,662.89","9,475.00","1.14K","0.10%"
"06/11/2020","9,595.50","9,595.50","9,599.96","9,475.00","0.93K","0.00%"
"06/10/2020","9,595.50","9,593.30","9,598.46","9,475.00","1.14K","0.02%"
"06/09/2020","9,593.30","9,590.00","9,598.46","9,462.50","1.31K","0.03%"
"06/08/2020","9,590.00","9,502.00","9,593.97","9,462.50","0.74K","0.04%"
"06/05/2020","9,586.00","9,586.00","9,594.47","9,447.50","1.27K","0.00%"
"06/04/2020","9,586.00","9,586.00","9,594.97","9,436.00","1.24K","0.00%"
"06/03/2020","9,586.00","9,579.00","9,594.44","9,436.00","1.36K","0.07%"
"06/02/2020","9,579.00","9,579.00","9,592.47","9,431.00","1.24K","0.00%"
"06/01/2020","9,579.00","9,455.00","9,588.48","9,427.50","0.80K","0.05%"
"05/29/2020","9,574.00","9,574.00","9,585.98","9,425.00","1.21K","0.00%"
"05/28/2020","9,574.00","9,559.00","9,581.49","9,426.50","1.29K","0.16%"
"05/27/2020","9,559.00","9,559.00","9,577.99","9,424.50","1.24K","1.22%"
"05/26/2020","9,444.00","9,559.00","9,578.99","9,424.50","0.78K","-1.20%"
"05/25/2020","9,559.00","9,448.00","9,559.00","9,445.00","0.54K","0.00%"
"05/22/2020","9,559.00","9,559.00","9,592.00","9,424.50","0.51K","0.00%"
"05/21/2020","9,559.00","9,559.00","9,579.99","9,402.50","0.63K","0.00%"
"05/20/2020","9,559.00","9,390.00","9,607.22","9,378.50","0.25K","1.80%"
"05/19/2020","9,390.00","9,556.50","9,559.00","9,380.00","0.46K","-1.74%"
"05/18/2020","9,556.50","9,382.00","9,556.50","9,359.81","0.05K","1.15%"
"05/15/2020","9,447.56","9,423.00","9,465.91","9,368.38","0.03K","-0.06%"
"05/14/2020","9,453.08","9,414.00","9,560.19","9,399.38","0.17K","0.03%"
"05/13/2020","9,450.42","9,442.50","9,488.28","9,400.15","0.03K","-0.23%"
"05/12/2020","9,472.55","9,556.50","9,577.72","9,432.50","0.38K","-0.88%"
"05/11/2020","9,556.50","9,455.00","9,578.99","9,418.15","0.55K","1.07%"
"05/08/2020","9,455.00","9,385.00","9,564.30","9,383.15","0.10K","0.75%"
"05/07/2020","9,385.00","9,446.38","9,476.74","9,363.69","0.02K","-0.64%"
"05/06/2020","9,445.42","9,394.00","9,550.00","9,367.36","0.02K","0.55%"
"05/05/2020","9,394.00","9,444.00","9,574.92","9,387.65","0.64K","-1.63%"
"05/04/2020","9,550.00","9,448.00","9,576.00","9,422.00","0.47K","1.08%"
"05/01/2020","9,448.00","9,553.50","9,554.47","9,423.50","0.96K","-1.10%"
"04/30/2020","9,553.50","9,553.50","9,598.19","9,423.50","0.39K","0.00%"
"04/29/2020","9,553.50","9,553.50","9,601.90","9,427.50","0.67K","0.00%"
"04/28/2020","9,553.50","9,553.50","9,577.99","9,430.00","0.83K","0.00%"
"04/27/2020","9,553.50","9,554.00","9,578.49","9,427.50","0.77K","-0.01%"
"04/24/2020","9,554.00","9,554.00","9,581.96","9,425.00","0.93K","0.09%"
"04/23/2020","9,545.56","9,554.00","9,575.01","9,421.64","0.64K","-0.09%"
"04/22/2020","9,554.00","9,551.00","9,577.50","9,421.50","0.78K","0.03%"
"04/21/2020","9,551.00","9,435.00","9,577.00","9,417.00","0.56K","0.00%"
"04/20/2020","9,551.00","9,428.00","9,577.47","9,404.38","0.54K","0.00%"
"04/17/2020","9,551.00","9,551.00","9,583.96","9,404.38","0.88K","0.00%"
"04/16/2020","9,551.00","9,550.00","9,577.97","9,403.88","1.31K","0.01%"
"04/15/2020","9,550.00","9,550.00","9,551.94","9,403.38","1.23K","0.00%"
"04/14/2020","9,550.00","9,538.50","9,569.24","9,402.88","1.35K","0.12%"
"04/13/2020","9,538.50","9,427.00","9,540.44","9,402.88","0.80K","0.00%"
"04/10/2020","9,538.50","9,538.50","9,538.50","9,405.50","0.74K","0.00%"
"04/09/2020","9,538.50","9,538.50","9,563.29","9,405.50","1.25K","0.00%"
"04/08/2020","9,538.50","9,544.50","9,566.75","9,402.88","1.31K","-0.06%"
"04/07/2020","9,544.50","9,544.50","9,569.74","9,407.88","0.74K","0.00%"
"04/06/2020","9,544.50","9,438.00","9,568.25","9,372.25","0.45K","0.00%"
"04/03/2020","9,544.50","9,544.50","9,568.74","9,409.38","1.09K","0.00%"
"04/02/2020","9,544.50","9,543.50","9,589.69","9,407.38","0.43K","0.01%"
"04/01/2020","9,543.50","9,543.50","9,570.74","9,406.38","0.86K","0.00%"
"03/31/2020","9,543.50","9,541.00","9,574.76","9,409.00","1.30K","0.03%"
"03/30/2020","9,541.00","9,429.00","9,567.28","9,401.50","0.81K","0.00%"
"03/27/2020","9,541.00","9,540.50","9,567.28","9,402.50","0.67K","0.01%"
"03/26/2020","9,540.50","9,541.50","9,542.47","9,388.50","0.64K","-0.01%"
"03/25/2020","9,541.50","9,541.50","9,591.21","9,389.00","0.65K","0.00%"
"03/24/2020","9,541.50","9,541.50","9,572.00","9,384.50","0.56K","0.00%"
"03/23/2020","9,541.50","9,398.00","9,581.71","9,384.98","0.53K","-0.01%"
"03/20/2020","9,542.50","9,542.50","9,580.74","9,386.50","0.57K","0.00%"
